client_id,status,churned,segment,client_livedate,client_offdate,sem_livedate,sem_offdate,sem_status,sem_days_live,last_login,days_since_last_login,leads_30days,spend_30days
293714,LIVE,0,Insurance,1/13/2016,,1/14/2016,6/14/2016,Off,152,,,32,0
293715,OFF,1,Insurance,1/13/2016,5/1/2016,1/14/2016,5/1/2016,Off,108,4/5/2016,26,10,261.92
293719,OFF,1,Chiropractor,1/13/2016,5/19/2016,1/14/2016,5/19/2016,Off,126,5/18/2016,1,13,351.04
293728,OFF,1,Pest Exterminator,1/13/2016,4/29/2016,1/14/2016,4/29/2016,Off,106,4/25/2016,4,20,927.97
293730,OFF,1,Insurance,1/13/2016,4/27/2016,1/14/2016,4/27/2016,Off,104,2/22/2016,65,5,122.78
293745,LIVE,0,Computer Service,1/13/2016,,3/18/2016,,Live,162,,,8,265.15
293769,OFF,1,Insurance,1/13/2016,6/11/2016,1/14/2016,6/11/2016,Off,149,5/4/2016,38,0,1.07
293776,OFF,1,HVAC Contractor,1/14/2016,7/15/2016,1/15/2016,4/19/2016,Off,95,2/4/2016,162,13,327.4
293799,OFF,1,Insurance,1/14/2016,8/6/2016,1/15/2016,8/6/2016,Off,204,7/7/2016,30,4,61.59
293810,OFF,1,Insurance,1/14/2016,5/15/2016,1/20/2016,3/14/2016,Off,54,4/21/2016,24,57,940.81
293811,LIVE,0,Insurance,1/14/2016,,2/18/2016,4/21/2016,Off,63,,,4,0
293823,LIVE,0,General Contractor,1/14/2016,,1/15/2016,6/30/2016,Off,167,,,1,0
293824,OFF,1,HVAC Contractor,1/14/2016,8/14/2016,1/15/2016,6/15/2016,Off,152,5/21/2016,85,12,171.73
293826,OFF,1,HVAC Contractor,1/14/2016,5/16/2016,1/15/2016,5/16/2016,Off,122,4/12/2016,34,15,851.12
293839,LIVE,0,Mold Remediation,1/14/2016,,1/15/2016,,Live,225,,,17,318.76
293847,OFF,1,Insurance,1/14/2016,8/15/2016,1/15/2016,5/17/2016,Off,123,6/9/2016,67,26,342.4
293858,OFF,1,Property Manager,1/14/2016,3/3/2016,1/15/2016,3/3/2016,Off,48,,,23,70.91
293869,LIVE,0,Electrician,1/14/2016,,7/19/2016,,Live,39,,,10,101.12
293875,LIVE,0,Security Service,1/14/2016,,1/15/2016,4/13/2016,Off,89,,,1,0
293877,LIVE,0,Security Service,1/14/2016,,1/27/2016,8/26/2016,Off,212,,,34,591.06
293878,OFF,1,Lawyer,1/14/2016,4/14/2016,1/15/2016,4/14/2016,Off,90,3/7/2016,38,22,338.36
293885,OFF,1,Caterer,1/25/2016,6/23/2016,1/26/2016,4/25/2016,Off,90,6/15/2016,8,21,706.72
293887,LIVE,0,Computer Service,1/14/2016,,7/7/2016,,Live,51,,,2,104.48
293888,OFF,1,Property Manager,1/14/2016,3/23/2016,1/15/2016,3/23/2016,Off,68,1/26/2016,57,34,467.13
293896,OFF,1,Lawyer,1/14/2016,4/27/2016,1/15/2016,4/27/2016,Off,103,4/14/2016,13,10,2.5
293905,OFF,1,Solar Contractors,1/14/2016,5/28/2016,1/15/2016,5/28/2016,Off,134,5/13/2016,15,15,638.79
293909,OFF,1,HVAC Contractor,1/14/2016,2/27/2016,1/15/2016,2/27/2016,Off,43,1/19/2016,39,34,119.8
293916,OFF,1,Jet Charter,1/14/2016,7/15/2016,2/2/2016,5/20/2016,Off,108,3/10/2016,127,0,0
293923,OFF,1,Lawyer,1/14/2016,5/15/2016,1/20/2016,5/15/2016,Off,116,5/14/2016,1,16,810.11
293930,LIVE,0,General Contractor,1/14/2016,,1/15/2016,5/13/2016,Off,119,,,5,0
293933,OFF,1,Landscaper,1/20/2016,6/30/2016,1/22/2016,6/30/2016,Off,160,6/20/2016,10,4,92.32
293940,OFF,1,Painter,4/1/2016,6/14/2016,4/1/2016,6/14/2016,Off,74,4/24/2016,51,10,0
293959,LIVE,0,Insurance,1/14/2016,,1/15/2016,,Live,225,,,54,428.61
293961,LIVE,0,Lawyer,1/14/2016,,1/15/2016,5/31/2016,Off,137,,,41,0
293970,OFF,1,Plastic Surgeon,1/15/2016,4/15/2016,1/19/2016,2/20/2016,Off,32,,,0,0
293974,LIVE,0,Landscaper,1/14/2016,,1/15/2016,,Live,225,,,42,212.58
293975,OFF,1,HVAC Contractor,1/14/2016,5/29/2016,1/15/2016,5/29/2016,Off,135,5/24/2016,5,26,590.94
293990,OFF,1,Fencing Contractor,1/14/2016,4/29/2016,1/15/2016,4/29/2016,Off,105,4/21/2016,8,151,37.87
293993,OFF,1,Home Remodeling,1/14/2016,5/18/2016,1/15/2016,5/18/2016,Off,124,5/16/2016,2,15,182.88
294003,OFF,1,Accountant,1/15/2016,8/26/2016,5/17/2016,8/26/2016,Off,101,7/27/2016,30,4,59.92
294004,LIVE,0,Insurance,1/15/2016,,1/15/2016,7/10/2016,Off,177,,,9,0
294007,OFF,1,Lawyer,1/15/2016,8/16/2016,1/19/2016,4/26/2016,Off,98,8/15/2016,1,16,508.32
294023,OFF,1,Insurance,1/15/2016,8/7/2016,1/19/2016,8/7/2016,Off,201,7/28/2016,10,34,0
294026,LIVE,0,Lawyer,1/15/2016,,1/19/2016,,Live,221,,,216,949.5
294041,LIVE,0,Lawyer,1/15/2016,,1/19/2016,,Live,221,,,71,"2,634.25"
294048,OFF,1,Landscaper,1/15/2016,7/29/2016,1/22/2016,7/29/2016,Off,189,1/28/2016,183,21,0
294049,LIVE,0,Lawyer,1/15/2016,,1/19/2016,,Live,221,,,19,178.89
294050,LIVE,0,Lawyer,1/15/2016,,1/19/2016,,Live,221,,,37,172.33
294055,OFF,1,Landscaper,1/15/2016,7/29/2016,4/22/2016,7/29/2016,Off,98,,,9,0
294059,OFF,1,Medical Spa,1/29/2016,3/23/2016,2/1/2016,3/23/2016,Off,51,3/3/2016,20,38,117.22
294062,LIVE,0,Pest Exterminator,1/15/2016,,1/19/2016,,Live,221,,,30,246.77
294090,OFF,1,Damage Repair,1/15/2016,6/12/2016,1/19/2016,6/12/2016,Off,145,5/12/2016,31,8,49.93
294105,OFF,1,Cleaning Service,1/15/2016,6/15/2016,1/15/2016,5/13/2016,Off,119,5/4/2016,42,13,28.51
294123,LIVE,0,Lawyer,1/15/2016,,1/19/2016,,Live,221,,,79,"1,364.48"
294127,OFF,1,Security Service,1/15/2016,3/11/2016,1/19/2016,3/11/2016,Off,52,2/29/2016,11,203,614.01
294131,OFF,1,Mold Remediation,1/15/2016,5/27/2016,1/19/2016,5/27/2016,Off,129,2/19/2016,98,28,167.88
294137,OFF,1,Property Manager,1/15/2016,4/22/2016,1/19/2016,4/22/2016,Off,94,3/30/2016,23,13,42.89
294154,LIVE,0,Lawyer,1/15/2016,,6/30/2016,8/18/2016,Off,49,,,14,174.15
294173,OFF,1,Plumber,1/15/2016,6/15/2016,1/29/2016,6/15/2016,Off,138,,,0,136.79
294193,OFF,1,Concrete Contractor,1/15/2016,4/13/2016,1/19/2016,4/13/2016,Off,85,3/18/2016,26,7,202.58
294196,LIVE,0,Property Inspector,1/16/2016,,1/20/2016,,Live,220,,,8,312.45
294209,OFF,1,HVAC Contractor,1/16/2016,6/1/2016,1/19/2016,6/1/2016,Off,134,,,3,67.55
294220,LIVE,0,Lawyer,1/18/2016,,1/22/2016,7/29/2016,Off,189,,,2,0
294221,OFF,1,HVAC Contractor,1/18/2016,8/19/2016,1/19/2016,6/2/2016,Off,135,6/2/2016,78,63,525.49
294225,OFF,1,Lawyer,1/18/2016,8/19/2016,1/19/2016,5/25/2016,Off,127,8/12/2016,7,82,862.21
294249,LIVE,0,Insurance,1/19/2016,,1/19/2016,,Live,221,,,100,255.29
294260,LIVE,0,HVAC Contractor,1/19/2016,,1/20/2016,3/20/2016,Live,220,,,38,"1,829.79"
294272,LIVE,0,Insurance,1/19/2016,,1/20/2016,7/28/2016,Off,190,,,30,29.06
294298,OFF,1,HVAC Contractor,1/19/2016,4/30/2016,1/20/2016,4/30/2016,Off,101,1/25/2016,96,13,17.4
294301,LIVE,0,Insurance,1/19/2016,,1/20/2016,,Live,220,,,93,"1,089.53"
294302,OFF,1,Home Remodeling,1/19/2016,3/19/2016,1/20/2016,3/19/2016,Off,59,3/17/2016,2,8,92.16
294324,OFF,1,Insurance,1/19/2016,3/13/2016,1/20/2016,3/13/2016,Off,53,2/11/2016,31,18,159.1
294335,LIVE,0,General Contractor,1/19/2016,,1/20/2016,,Live,220,,,45,346.05
294343,OFF,1,Self Defense and Martial Arts Course,1/19/2016,4/28/2016,1/22/2016,4/28/2016,Off,97,3/29/2016,30,3,41.08
294364,LIVE,0,Lawyer,1/19/2016,,1/20/2016,,Live,220,,,54,591.14
294382,LIVE,0,Lawyer,1/19/2016,,1/20/2016,,Live,220,,,30,573.8
294422,OFF,1,Lawyer,1/19/2016,5/15/2016,1/20/2016,5/15/2016,Off,116,5/10/2016,5,13,152.37
294431,OFF,1,Home Remodeling,1/19/2016,8/20/2016,1/20/2016,5/6/2016,Off,107,4/15/2016,127,30,303.48
294432,OFF,1,Roofer,1/19/2016,4/20/2016,1/20/2016,4/20/2016,Off,91,4/18/2016,2,26,148.31
294453,LIVE,0,Lawyer,1/20/2016,,1/21/2016,,Live,219,,,10,554.97
294474,OFF,1,Lawyer,1/20/2016,8/11/2016,1/21/2016,8/11/2016,Off,203,6/16/2016,56,47,199.22
294489,OFF,1,HVAC Contractor,1/20/2016,6/21/2016,1/21/2016,4/14/2016,Off,84,4/19/2016,63,23,848.65
294496,OFF,1,Building Designer,1/20/2016,5/27/2016,1/21/2016,5/27/2016,Off,127,5/10/2016,17,9,236.01
294504,LIVE,0,Limousine,1/20/2016,,4/26/2016,7/7/2016,Off,72,,,439,0
294511,LIVE,0,HVAC Contractor,1/27/2016,,1/28/2016,,Live,212,,,63,270.51
294523,OFF,1,Lawyer,1/20/2016,7/9/2016,1/21/2016,7/9/2016,Off,170,7/6/2016,3,16,8.92
294564,OFF,1,Lawyer,1/20/2016,5/20/2016,1/21/2016,5/20/2016,Off,120,5/3/2016,17,22,2.31
294567,LIVE,0,Insurance,1/20/2016,,1/21/2016,,Live,219,,,5,522.3
294569,OFF,1,Lawyer,1/20/2016,8/17/2016,1/21/2016,8/17/2016,Off,209,2/1/2016,198,12,126.08
294572,OFF,1,Electrician,3/29/2016,7/20/2016,3/29/2016,7/20/2016,Off,113,3/31/2016,111,10,0
294574,LIVE,0,Flooring Contractor,1/20/2016,,1/25/2016,,Live,215,,,23,191.81
294581,LIVE,0,Lawyer,1/21/2016,,1/22/2016,,Live,218,,,173,581.55
294587,LIVE,0,Lawyer,1/20/2016,,1/21/2016,5/27/2016,Off,127,,,1,0
294594,OFF,1,Home Remodeling,1/20/2016,8/21/2016,1/21/2016,6/1/2016,Off,132,2/4/2016,199,15,917.47
294595,OFF,1,Architect,1/20/2016,3/4/2016,1/21/2016,3/4/2016,Off,43,1/22/2016,42,5,1.33
294596,OFF,1,General Contractor,1/20/2016,4/20/2016,1/21/2016,4/20/2016,Off,90,4/14/2016,6,17,308.19
294620,OFF,1,Lawyer,1/21/2016,7/23/2016,1/22/2016,7/23/2016,Off,183,2/17/2016,157,95,770.68
294623,OFF,1,Lawyer,1/21/2016,6/5/2016,1/22/2016,6/5/2016,Off,135,6/2/2016,3,13,209.89
294635,LIVE,0,Insurance,1/21/2016,,1/22/2016,,Live,218,,,6,144.4
294639,OFF,1,Solar Contractors,1/29/2016,7/29/2016,2/1/2016,4/13/2016,Off,72,6/28/2016,31,10,289.4
294650,LIVE,0,Lawyer,1/21/2016,,1/22/2016,,Live,218,,,35,350.16
294661,LIVE,0,Lawyer,1/21/2016,,1/22/2016,5/6/2016,Off,105,,,3,0
294662,OFF,1,Electrician,2/3/2016,5/9/2016,2/3/2016,5/9/2016,Off,96,,,72,765.34
294669,OFF,1,Home Remodeling,1/21/2016,5/21/2016,1/22/2016,4/21/2016,Off,90,5/13/2016,8,24,173.23
294671,OFF,1,Architect,1/21/2016,4/24/2016,1/22/2016,4/24/2016,Off,93,4/19/2016,5,16,197.63
294678,OFF,1,Lawyer,1/21/2016,5/20/2016,2/11/2016,5/20/2016,Off,99,4/28/2016,22,12,1.91
294686,OFF,1,Insurance,2/22/2016,3/31/2016,2/23/2016,3/31/2016,Off,37,3/23/2016,8,5,228.07
294705,OFF,1,Lawyer,1/21/2016,8/4/2016,1/22/2016,8/4/2016,Off,195,1/27/2016,190,41,0
294718,OFF,1,Insurance,1/28/2016,4/24/2016,3/15/2016,4/24/2016,Off,40,2/2/2016,82,3,10.24
294733,LIVE,0,Plastic Surgeon,1/21/2016,,1/25/2016,,Live,215,,,104,"3,124.53"
294755,OFF,1,Flooring Contractor,1/21/2016,8/18/2016,3/24/2016,8/18/2016,Off,147,3/30/2016,141,11,29.99
294757,OFF,1,HVAC Contractor,1/21/2016,7/22/2016,1/22/2016,4/19/2016,Off,88,4/20/2016,93,14,"1,018.76"
294758,LIVE,0,Insurance,1/21/2016,,1/22/2016,,Live,218,,,7,138.79
294775,OFF,1,Lawyer,1/21/2016,8/20/2016,1/22/2016,8/20/2016,Off,211,4/25/2016,117,8,319.71
294781,LIVE,0,Mover,1/21/2016,,2/9/2016,8/5/2016,Off,178,,,12,0
294790,OFF,1,Mold Remediation,1/22/2016,6/23/2016,1/22/2016,3/29/2016,Off,67,2/2/2016,142,25,858.05
294799,LIVE,0,Lawyer,1/22/2016,,1/25/2016,,Live,215,,,22,"1,095.93"
294805,OFF,1,Photographer,1/22/2016,7/28/2016,5/5/2016,7/28/2016,Off,84,4/4/2016,115,5,117.41
294823,LIVE,0,Lawyer,1/22/2016,,1/25/2016,,Live,215,,,15,264.64
294825,OFF,1,Lawyer,1/22/2016,7/16/2016,1/25/2016,7/16/2016,Off,173,7/11/2016,5,10,197.32
294833,OFF,1,Therapist,1/22/2016,8/12/2016,3/21/2016,8/12/2016,Off,144,7/13/2016,30,0,18.4
294838,OFF,1,HVAC Contractor,1/22/2016,7/23/2016,1/25/2016,7/23/2016,Off,180,7/15/2016,8,51,32.32
294840,OFF,1,HVAC Contractor,1/22/2016,8/5/2016,1/25/2016,8/5/2016,Off,193,1/26/2016,192,13,0
294847,LIVE,0,Architect,5/16/2016,5/16/2016,5/16/2016,6/16/2016,Off,31,2/1/2016,208,0,0
294848,OFF,1,Lawyer,1/22/2016,5/6/2016,1/25/2016,5/6/2016,Off,102,4/18/2016,18,7,121.8
294855,OFF,1,Lawyer,1/22/2016,6/23/2016,1/25/2016,4/7/2016,Off,73,4/20/2016,64,5,333.25
294861,LIVE,0,General Contractor,1/22/2016,,1/25/2016,,Live,215,,,87,628.64
294864,OFF,1,Lawyer,5/12/2016,6/11/2016,1/25/2016,6/11/2016,Off,138,1/26/2016,137,26,213.21
294891,OFF,1,Property Manager,1/22/2016,5/22/2016,1/25/2016,3/18/2016,Off,53,3/17/2016,66,52,323.14
294892,LIVE,0,Cabinetry Contractor,1/22/2016,,1/22/2016,,Live,218,,,4,0
294895,OFF,1,Insurance,1/22/2016,3/16/2016,1/25/2016,3/16/2016,Off,51,2/10/2016,35,29,616.33
294934,OFF,1,Kitchen Remodeling,1/22/2016,8/18/2016,5/4/2016,8/18/2016,Off,106,5/6/2016,104,0,24.3
294981,LIVE,0,Swimming Pool and Hot Tub Installation,1/22/2016,,1/25/2016,,Live,215,,,21,646.72
295008,OFF,1,Child Caregiver,1/23/2016,6/30/2016,4/5/2016,6/30/2016,Off,86,3/19/2016,103,8,156.35
295009,LIVE,0,Lawyer,1/28/2016,,1/28/2016,,Live,212,,,16,635.05
295013,OFF,1,Orthodontist,1/23/2016,5/18/2016,1/25/2016,5/18/2016,Off,114,2/8/2016,100,15,56.37
295022,OFF,1,Lawyer,1/25/2016,7/30/2016,1/26/2016,7/30/2016,Off,186,2/10/2016,171,11,217.13
295032,LIVE,0,Dentist,1/26/2016,,2/2/2016,,Live,207,,,32,"1,710.98"
295043,OFF,1,Concrete Contractor,1/25/2016,5/28/2016,1/26/2016,5/28/2016,Off,123,3/29/2016,60,35,615.58
295046,LIVE,0,Lawyer,1/25/2016,,2/26/2016,,Live,183,,,54,273.94
295052,OFF,1,Cleaning Service,1/25/2016,6/2/2016,2/16/2016,6/2/2016,Off,107,5/31/2016,2,7,118.72
295054,LIVE,0,Lawyer,1/25/2016,,1/26/2016,,Live,214,,,102,"1,106.45"
295067,OFF,1,Insurance,4/5/2016,7/6/2016,1/26/2016,3/10/2016,Off,44,5/19/2016,48,32,273.03
295068,OFF,1,Plumber,1/25/2016,4/30/2016,1/26/2016,4/30/2016,Off,95,4/27/2016,3,19,11.88
295069,OFF,1,Insurance,1/25/2016,7/26/2016,1/26/2016,5/9/2016,Off,104,5/9/2016,78,23,321.76
295072,OFF,1,Mediation and Arbitration,1/25/2016,6/26/2016,1/26/2016,6/26/2016,Off,152,2/3/2016,144,17,747.81
295104,OFF,1,Lawyer,1/25/2016,5/22/2016,1/26/2016,5/22/2016,Off,117,4/22/2016,30,11,7.72
295115,OFF,1,HVAC Contractor,1/25/2016,5/11/2016,1/26/2016,5/11/2016,Off,106,,,2,335.04
295128,LIVE,0,Lawyer,8/12/2016,7/22/2016,1/26/2016,7/22/2016,Live,214,7/19/2016,39,27,655.63
295134,LIVE,0,Life Coach,1/25/2016,,5/11/2016,8/6/2016,Off,87,,,1,0
295135,LIVE,0,Cleaning Service,1/25/2016,,2/15/2016,,Live,194,,,36,632.35
295139,OFF,1,Lawyer,1/25/2016,6/26/2016,1/27/2016,4/20/2016,Off,84,1/26/2016,152,57,952.06
295146,OFF,1,Insurance,1/25/2016,6/10/2016,1/26/2016,6/10/2016,Off,136,6/7/2016,3,9,91.63
295148,LIVE,0,Chiropractor,1/25/2016,,5/27/2016,8/10/2016,Off,75,,,29,22.07
295149,LIVE,0,General Contractor,1/25/2016,,1/26/2016,,Live,214,,,75,"1,427.19"
295174,OFF,1,Interior Designer,1/25/2016,7/27/2016,6/14/2016,7/27/2016,Off,43,6/17/2016,40,11,184.78
295177,LIVE,0,Lawyer,1/25/2016,,1/26/2016,,Live,214,,,24,808.85
295205,LIVE,0,Roofer,1/25/2016,,2/17/2016,,Live,192,,,19,149.34
295221,OFF,1,HVAC Contractor,1/26/2016,3/27/2016,1/27/2016,3/27/2016,Off,60,2/8/2016,48,11,289.99
295235,LIVE,0,HVAC Contractor,1/26/2016,,1/27/2016,,Paused,213,,,43,"1,168.47"
295254,OFF,1,Lawyer,1/26/2016,5/7/2016,1/27/2016,5/7/2016,Off,101,3/2/2016,66,30,312.88
295262,LIVE,0,Lawyer,1/26/2016,,1/27/2016,,Live,213,,,92,651.75
295267,OFF,1,HVAC Contractor,1/27/2016,6/10/2016,1/28/2016,6/10/2016,Off,134,3/22/2016,80,48,0
295270,OFF,1,Insurance,1/26/2016,6/26/2016,1/27/2016,4/22/2016,Off,86,4/13/2016,74,184,229.94
295277,LIVE,0,Roofer,7/8/2016,7/1/2016,4/29/2016,7/1/2016,Live,120,6/28/2016,60,115,723.61
295282,LIVE,0,General Contractor,1/26/2016,,1/27/2016,,Live,213,,,12,409.67
295289,LIVE,0,Lawyer,1/26/2016,,1/27/2016,4/25/2016,Off,89,,,12,0
295297,LIVE,0,Lawyer,1/26/2016,,1/27/2016,,Live,213,,,20,"1,039.77"
295298,LIVE,0,Lawyer,1/26/2016,,1/27/2016,,Live,213,,,180,"1,552"
295323,OFF,1,General Contractor,1/26/2016,8/27/2016,1/27/2016,4/14/2016,Off,78,1/26/2016,214,27,663.19
295341,OFF,1,Lawyer,1/26/2016,6/9/2016,1/27/2016,5/19/2016,Off,113,5/5/2016,35,28,570.65
295346,LIVE,0,Lawyer,1/26/2016,,1/27/2016,,Live,213,,,24,315.54
295351,OFF,1,Roofer,1/26/2016,6/27/2016,5/26/2016,6/27/2016,Off,32,6/2/2016,25,9,0
295368,OFF,1,Lawyer,1/26/2016,5/21/2016,1/27/2016,5/21/2016,Off,115,5/9/2016,12,13,132.1
295401,LIVE,0,Lawyer,1/27/2016,,1/28/2016,,Live,212,,,246,"1,148.76"
295402,OFF,1,Damage Repair,1/26/2016,5/5/2016,1/27/2016,2/29/2016,Off,33,2/29/2016,66,15,449.41
295415,OFF,1,Pest Exterminator,1/26/2016,7/28/2016,5/9/2016,7/28/2016,Off,80,5/31/2016,58,15,215.57
295424,OFF,1,Lawyer,1/27/2016,6/24/2016,1/28/2016,6/24/2016,Off,148,2/1/2016,144,20,52.07
295438,LIVE,0,Lawyer,1/27/2016,,1/28/2016,6/29/2016,Off,153,,,10,0
295442,LIVE,0,Plumber,1/27/2016,,3/24/2016,,Live,156,,,12,137.77
295451,OFF,1,Insurance,4/22/2016,4/28/2016,2/3/2016,4/21/2016,Off,78,4/26/2016,2,10,968.62
295457,OFF,1,HVAC Contractor,1/27/2016,6/11/2016,1/28/2016,6/11/2016,Off,135,,,18,626.04
295458,OFF,1,Lawyer,1/27/2016,6/11/2016,1/28/2016,6/11/2016,Off,135,5/19/2016,23,35,0
295471,LIVE,0,Insurance,1/27/2016,,1/28/2016,4/23/2016,Off,86,,,2,0
295477,OFF,1,Door Contractor,1/27/2016,8/26/2016,1/28/2016,8/26/2016,Off,211,7/27/2016,30,43,202.14
295480,OFF,1,Lawyer,1/27/2016,5/15/2016,2/5/2016,5/15/2016,Off,100,4/19/2016,26,15,322.53
295495,OFF,1,Lawyer,1/27/2016,5/20/2016,1/28/2016,5/20/2016,Off,113,3/31/2016,50,19,141.11
295501,LIVE,0,HVAC Contractor,1/27/2016,,1/28/2016,,Live,212,,,151,"1,558.67"
295514,LIVE,0,Lawyer,1/27/2016,,1/28/2016,,Live,212,,,74,955.88
295527,OFF,1,Lawyer,1/27/2016,5/20/2016,1/28/2016,5/20/2016,Off,113,4/20/2016,30,8,112
295531,LIVE,0,Home Remodeling,1/27/2016,,1/28/2016,,Live,212,,,18,221.57
295537,OFF,1,Lawyer,1/27/2016,5/26/2016,1/28/2016,5/26/2016,Off,119,4/25/2016,31,21,0
295549,OFF,1,Lawyer,1/27/2016,5/14/2016,3/14/2016,5/14/2016,Off,61,4/15/2016,29,3,156.01
295556,OFF,1,Insurance,1/27/2016,6/25/2016,1/28/2016,6/25/2016,Off,149,5/19/2016,37,35,3.2
295581,OFF,1,Orthodontist,1/27/2016,3/3/2016,1/28/2016,3/3/2016,Off,35,1/29/2016,34,97,946.73
295582,OFF,1,Lawyer,2/16/2016,6/9/2016,2/17/2016,6/9/2016,Off,113,3/10/2016,91,11,35.22
295614,OFF,1,Taxi Cab Service,1/27/2016,7/28/2016,5/27/2016,7/28/2016,Off,62,6/20/2016,38,1,0
295630,LIVE,0,Janitorial Service,4/27/2016,4/27/2016,4/27/2016,,Live,122,4/24/2016,125,22,167.37
295640,LIVE,0,Arborist,1/27/2016,,5/3/2016,,Live,116,,,17,140.02
295646,LIVE,0,Lawyer,1/29/2016,,2/1/2016,,Live,208,,,40,597.09
295650,OFF,1,Lawyer,1/28/2016,5/13/2016,1/29/2016,5/13/2016,Off,105,4/21/2016,22,21,162.36
295664,OFF,1,Chiropractor,1/28/2016,6/3/2016,1/29/2016,6/3/2016,Off,126,2/4/2016,120,9,409.64
295670,OFF,1,Funeral Services,1/28/2016,7/28/2016,1/29/2016,7/28/2016,Off,181,2/1/2016,178,13,162.69
295673,OFF,1,Property Manager,1/28/2016,6/30/2016,1/29/2016,6/30/2016,Off,153,5/2/2016,59,460,254.76
295674,LIVE,0,Lawyer,1/28/2016,,1/29/2016,,Live,211,,,83,"1,671.94"
295677,LIVE,0,HVAC Contractor,1/28/2016,,1/29/2016,5/31/2016,Off,123,,,13,0
295685,LIVE,0,Arborist,1/28/2016,,5/26/2016,,Live,93,,,16,172.98
295687,LIVE,0,Therapist,1/28/2016,,3/3/2016,7/30/2016,Off,149,,,7,0
295698,OFF,1,Lawyer,1/28/2016,8/20/2016,1/29/2016,8/20/2016,Off,204,2/2/2016,200,2,50.76
295701,LIVE,0,HVAC Contractor,1/28/2016,,1/29/2016,,Live,211,,,48,673.75
295703,OFF,1,Mover,1/28/2016,8/6/2016,5/19/2016,8/6/2016,Off,79,8/2/2016,4,43,131.47
295709,OFF,1,Carpet Cleaning,1/28/2016,7/29/2016,3/17/2016,7/26/2016,Off,131,2/1/2016,179,11,236.04
295715,OFF,1,Home Remodeling,1/28/2016,8/16/2016,1/29/2016,4/28/2016,Off,90,4/8/2016,130,9,175.36
295755,LIVE,0,Lawyer,1/28/2016,,2/1/2016,8/3/2016,Off,184,,,3,0
295766,LIVE,0,Lawyer,2/9/2016,,2/10/2016,,Live,199,,,7,333.39
295787,OFF,1,Home Remodeling,1/28/2016,4/27/2016,2/29/2016,4/27/2016,Off,58,3/28/2016,30,0,0
295806,LIVE,0,Painter,1/28/2016,,2/9/2016,4/14/2016,Off,65,,,3,0
295827,LIVE,0,HVAC Contractor,1/28/2016,,1/29/2016,,Live,211,,,47,967.81
295839,LIVE,0,HVAC Contractor,1/28/2016,,1/29/2016,4/15/2016,Off,77,,,1,0
295851,OFF,1,Lawyer,1/28/2016,7/19/2016,1/29/2016,6/16/2016,Off,139,2/1/2016,169,26,282.38
295864,OFF,1,Pest Exterminator,1/29/2016,5/20/2016,2/1/2016,5/20/2016,Off,109,4/20/2016,30,72,85.91
295871,OFF,1,Chiropractor,1/29/2016,7/29/2016,5/27/2016,7/19/2016,Off,53,7/15/2016,14,5,178.37
295889,OFF,1,DJ Services,1/29/2016,6/2/2016,3/30/2016,6/2/2016,Off,64,5/29/2016,4,9,159.31
295890,LIVE,0,Lawyer,2/1/2016,,2/2/2016,,Live,207,,,103,161.06
295893,OFF,1,HVAC Contractor,1/29/2016,5/26/2016,2/1/2016,5/26/2016,Off,115,4/20/2016,36,14,10.65
295899,OFF,1,Insurance,1/29/2016,3/11/2016,2/1/2016,3/11/2016,Off,39,3/7/2016,4,20,528.3
295908,OFF,1,Damage Repair,1/29/2016,3/3/2016,2/1/2016,3/3/2016,Off,31,3/2/2016,1,12,122.07
295909,LIVE,0,Lawyer,1/29/2016,,2/1/2016,,Live,208,,,59,200.29
295910,OFF,1,Bathroom Remodeling,1/29/2016,4/28/2016,2/1/2016,3/25/2016,Off,53,2/26/2016,62,5,0
295915,OFF,1,Lawyer,1/29/2016,6/30/2016,2/5/2016,6/30/2016,Off,146,5/31/2016,30,18,163.16
295919,OFF,1,Lawyer,1/29/2016,7/22/2016,2/1/2016,7/22/2016,Off,172,6/22/2016,30,11,64.15
295933,OFF,1,Solar Contractors,1/29/2016,7/20/2016,2/1/2016,7/20/2016,Off,170,6/2/2016,48,19,362.37
295947,LIVE,0,Lawyer,1/29/2016,,2/1/2016,,Live,208,,,85,"1,060.64"
295949,OFF,1,HVAC Contractor,1/29/2016,5/22/2016,2/1/2016,5/22/2016,Off,111,5/19/2016,3,4,265.43
295956,LIVE,0,Lawyer,1/29/2016,,2/1/2016,4/28/2016,Off,87,,,25,0
295973,OFF,1,Concrete Contractor,1/29/2016,5/28/2016,2/1/2016,5/28/2016,Off,117,5/26/2016,2,4,4.21
295979,OFF,1,Lawyer,1/29/2016,4/27/2016,2/1/2016,4/27/2016,Off,86,4/12/2016,15,27,620.7
295985,LIVE,0,Electrician,1/29/2016,,4/19/2016,,Live,130,,,10,138.07
295988,OFF,1,Lawyer,1/29/2016,4/29/2016,2/1/2016,4/29/2016,Off,88,3/28/2016,32,28,"1,048.75"
295992,OFF,1,Lawyer,1/29/2016,5/27/2016,2/1/2016,5/27/2016,Off,116,5/3/2016,24,10,77.08
295998,LIVE,0,Lawyer,1/29/2016,,2/1/2016,,Live,208,,,31,"2,219.84"
296006,OFF,1,Home Remodeling,1/29/2016,4/12/2016,2/1/2016,4/12/2016,Off,71,3/13/2016,30,8,226.22
