client_id,churned,days_live,logins_30days,leads_30days,spend_30days,invoices_30days
173340,0,1079,0,25,0,129
173355,1,91,0,0,0,0
173359,0,1079,0,6,0,19
173367,1,882,0,0,0,0
173368,1,121,1,2,0,0
173371,1,105,0,2,30.03,0
173374,1,94,0,11,292.16,0
173377,1,72,0,14,324.52,0
173388,1,302,0,13,19.11,0
173390,1,42,1,8,104.02,0
173407,1,198,1,56,445.11,0
173419,1,92,0,3,4.74,0
173426,1,114,0,6,0,-549
173433,1,121,0,3,16.9,0
173436,1,106,2,27,359.24,499
173437,1,141,0,12,48.52,0
173439,0,1078,0,1,0,19
173441,1,141,0,15,202.97,0
173442,1,365,0,0,0,0
173449,1,122,23,41,0,98.83870968
173458,1,178,2,8,89.99,0
173460,1,120,1,4,0,169.967742
173465,1,1004,0,1,0,19
173467,1,669,0,5,0,0
173469,1,305,0,0,0,0
173473,1,71,0,7,92.16,0
173476,1,273,0,2,0,299
173478,0,1074,7,161,1103.13,0
173479,1,109,0,23,340.66,499
173484,1,427,0,1,0,0
173485,1,126,28,22,289.94,0
173501,1,454,0,10,66.64,0
173502,1,254,0,47,1164.33,1649
173504,1,157,0,6,8.67,0
173516,1,92,0,4,116.39,0
173524,1,157,1,19,335.47,0
173525,1,274,0,5,0,0
173536,1,212,0,31,0,0
173537,1,335,1,8,0,99
173540,1,168,0,19,252.71,0
173545,1,56,0,4,138.16,0
173546,1,90,2,9,44.17,97.38709677
173584,1,97,3,16,148.27,0
173594,0,1078,0,63,136.94,249
173596,0,1077,0,36,0,99
173610,1,75,0,8,73.91,0
173618,1,75,1,4,74.95,0
173634,0,1077,1,56,1164.89,1500
173637,1,120,0,32,134.33,0
173648,1,427,0,10,0,0
173656,1,35,6,17,794.37,0
173657,0,1077,0,1,0,19
173666,0,1066,0,6,0,0
173672,1,120,0,10,183.68,0
173676,1,365,0,8,0,149
173686,1,99,0,6,0,299
173687,1,99,3,39,836.34,0
173691,0,1077,1,13,793.52,999
173699,0,1077,0,25,179.75,299
173714,1,139,1,30,256.25,0
173717,1,489,0,2,0,0
173729,0,1039,0,199,683.37,999
173743,1,37,0,19,18.17,-7996
173752,0,1077,4,32,683.33,999
173757,0,1077,0,33,237.78,400
173759,1,608,0,9,0,-98
173767,1,92,0,16,764.21,0
173801,1,127,2,13,333.22,-1199
173806,1,116,0,11,214.06,0
173811,1,105,0,5,0,0
173818,0,1077,0,0,0,19
173846,1,118,0,18,125.57,0
173847,1,135,0,24,6.87,-1347
173854,1,445,8,325,248.22,0
173856,0,1076,0,504,750.33,1049
173858,0,1076,0,125,536.96,799
173861,1,215,0,68,184.39,0
173862,1,104,0,20,7.29,-2330
173863,1,120,1,3,18.47,0
173869,1,121,0,4,0,0
173874,1,113,0,7,433.29,0
173896,1,174,1,6,29.85,0
173900,1,137,0,44,214.77,0
173934,1,426,0,1,0,0
173942,1,366,0,0,0,0
173947,1,116,1,5,239.72,0
173954,1,150,0,2,386.24,0
173957,1,123,1,4,0,0
173958,1,93,0,1,0,0
173963,0,1074,0,31,0,19
173967,1,243,0,2,0,0
173968,1,57,1,7,5.48,0
173972,1,192,1,71,123.45,-649
173974,0,1074,0,12,0,119
173978,1,150,0,6,0,0
174000,0,1074,0,29,0,99
174003,1,10,0,1,0,999
174004,1,235,0,9,122.06,0
174012,1,669,0,3,0,0
174022,1,277,0,8,274.14,0
174026,1,31,0,35,0,0
174027,1,336,0,0,0,0
174028,1,213,0,8,0,0
174036,1,2,0,2,0,2399.14
174038,1,273,0,44,0,99
174043,1,584,0,11,61.93,649
174069,1,114,1,10,244.16,0
174072,1,524,0,5,0,0
174086,1,304,1,0,0,-210
174087,1,184,8,20,176.33,0
174097,1,75,0,2,0,0
174101,1,151,0,17,28.49,0
174102,1,136,1,5,0,0
174104,1,265,11,52,1803.17,0
174107,1,183,0,2,0,0
174108,1,137,0,8,230.59,549
174113,1,80,4,9,237.23,0
174119,0,1073,0,159,680.97,949
174127,1,336,0,0,0,0
174136,1,75,0,15,0,0
174158,1,457,0,2,0,0
174159,1,103,0,47,442.45,480.32
174164,0,1073,0,5,0,99
174166,1,2,1,2,3.63,499
174167,1,2,0,1,0.99,999
174174,1,32,5,18,671.45,906.61
174186,1,60,1,6,36.15,0
174187,1,92,0,7,173.81,-1599
174188,1,14,0,98,0,0
174192,1,69,10,3,66.68,0
174201,1,120,1,15,109.28,0
174209,1,182,0,2,0,-49
174225,1,243,3,2,0,0
174232,0,1073,0,13,0,99
174236,1,41,1,11,106.25,0
174239,1,96,1,20,332.42,0
174252,1,304,0,4,0,0
174282,1,95,0,56,766.96,0
174287,1,47,0,1,0,-200
174302,1,109,0,18,726.68,0
174312,1,8,1,1,0,449
174320,1,53,0,10,22.43,-4484.26
174321,1,136,0,4,0,0
174325,0,1073,6,447,565.08,899
174326,1,92,1,8,503.58,0
174327,1,110,0,6,109.64,0
174337,1,146,0,1,0,0
174338,1,125,2,7,17.22,-328.25
174347,0,1073,2,63,687.21,999
174350,0,1073,0,9,0,149
174357,1,144,0,5,400.89,0
174396,1,73,0,20,18.23,0
174401,1,183,0,13,0,0
174404,1,488,0,1,0,0
174406,0,1072,0,60,158.46,299
174411,1,105,0,2,0,0
174413,0,1072,0,7,0,19
174428,1,95,0,6,27.94,0
174429,1,59,3,22,60.43,0
174430,1,317,0,6,0,0
174448,1,136,0,6,0,0
174450,1,122,0,27,30.17,0
174459,1,126,0,2,0,0
174463,1,105,4,53,350.62,0
174490,1,135,2,26,380.29,0
174491,1,122,1,4,122.37,166.67
174498,0,541,0,96,1594.1,1999
174499,1,136,0,2,0,0
174500,0,1072,1,59,1086.31,1999
174504,0,1072,0,87,378.33,539
174507,1,182,1,5,0,0
174510,1,122,0,2,26.6,0
174516,1,101,1,5,818.8,0
174519,1,140,0,21,594.54,0
174527,1,136,0,18,0,0
174531,1,42,1,12,228.45,0
174532,1,137,0,11,407.35,0
174571,1,114,0,12,244.74,0
174585,1,75,0,11,0,0
174594,1,553,0,9,0,99
174597,1,163,0,41,708.55,0
174632,1,150,1,8,43.26,0
174633,0,1071,0,1,0,249
174639,1,119,0,11,51.8,0
174640,1,210,0,17,66.97,0
174647,1,183,0,6,0,0
174657,1,175,2,2,0,0
174670,1,139,1,35,326.47,0
174673,1,133,0,14,63.47,0
174679,1,182,0,1,0,-138
174685,1,91,0,1,0,19
174700,0,1071,0,25,215.5,299
174701,1,142,0,40,0,0
174703,1,182,0,4,0,0
174707,1,115,0,4,140.32,0
174716,1,75,0,9,0,0
174717,1,176,1,37,340.47,200
174725,1,12,1,3,0,4998
174758,1,120,2,4,0,0
174760,1,154,1,22,357.66,0
174771,0,1071,0,11,0,129
174841,0,1071,0,32,650.02,800
174845,1,790,0,3,0,0
174846,1,213,0,10,0,0
174857,1,154,1,10,706.53,0
174909,1,92,0,0,0,0
174910,1,75,0,23,0,0
174912,1,473,0,10,0,0
174913,1,174,0,0,0,-8034
174926,0,1071,0,40,0,19
174960,0,1070,0,28,0,129
174962,1,352,0,14,429.13,0
174972,1,138,0,8,122.16,0
174974,0,1070,0,0,0,19
174997,1,244,0,7,0,0
175001,1,365,0,4,16.79,19
175010,1,82,0,2,0,0
175015,1,366,0,2,55.86,0
175037,1,93,1,7,125.32,0
175041,1,114,0,10,376.05,0
175045,1,120,0,8,7.42,0
175053,1,138,11,33,232.8,0
175059,1,92,0,18,134.61,0
175060,1,548,0,8,0,0
175067,0,1067,0,255,668.7,1049
175081,1,73,0,1,0,0
175082,0,486,12,127,0,149
175098,1,90,1,1,23.65,0
175131,0,1070,0,3,0,149
175140,1,105,0,0,0,0
175141,0,1065,0,322,1005.68,1149
175147,1,229,0,23,0,0
175149,1,111,3,59,549.08,0
175153,1,126,0,25,1039.87,0
175156,1,252,0,6,0,0
175158,1,105,0,7,0,0
175164,1,177,1,9,0,49
175171,1,69,0,8,0,0
175181,1,853,0,81,0,0
175205,1,305,0,29,259.12,0
175219,1,111,1,7,613.5,0
175220,1,179,0,5,0,0
175226,1,1004,0,9,0,99
175251,0,1067,0,12,130.1,249
175257,1,110,3,15,426.78,0
175265,0,1067,0,8,0,19
175266,1,138,0,1,0,0
175267,1,177,0,13,9.49,0
175271,1,188,0,0,16.12,0
175279,1,822,1,1,0,0
175284,1,171,0,18,48.17,0
175298,1,167,0,25,36.86,-5094.37
175301,1,47,0,7,112.18,0
175302,1,335,0,2,0,0
175304,1,670,0,2,0,0
175307,1,123,0,14,130.9,249
175312,1,75,0,11,0,0
175324,1,121,2,13,110.89,0
175328,1,627,0,0,0,0
175334,1,108,1,9,173.12,0
175337,1,124,1,18,2.07,0
175353,1,366,0,14,92.09,0
175361,1,123,0,9,0,0
175369,1,114,2,4,130.84,0
175375,1,131,0,23,815.56,0
175386,0,1066,0,55,0,0
175397,1,105,0,2,0,0
175413,1,60,1,4,0,0
175420,1,103,0,39,600.45,0
175422,1,41,2,10,162.61,499
175427,1,195,0,17,0,0
175429,1,138,1,8,44.3,0
175436,1,67,0,0,0,0
175441,1,167,0,26,69.33,0
175455,1,576,0,17,2.66,0
175463,1,105,0,56,0,0
175530,1,31,0,1,0,-999
175533,1,113,0,13,153.37,0
175546,1,66,0,0,0,0
175552,0,1066,0,38,293.74,0
175558,0,1066,0,15,0,0
175560,1,151,0,2,0,99
175562,1,182,0,1,0,0
175569,1,32,0,3,5.58,-1150
175578,0,526,1,28,790.58,1249
175584,1,2,0,1,11.52,599
175591,1,335,0,0,0,0
175595,1,114,1,12,196.67,0
175607,1,113,4,2,3.23,0
175616,1,791,1,0,0,19
175617,1,120,0,8,134.9,118
175630,1,212,0,1,0,49
175631,1,149,0,14,1.39,0
175641,1,131,0,7,282.91,0
175644,1,92,1,35,334.38,0
175653,1,75,0,3,0,0
175655,0,1066,0,41,372.69,0
175656,0,1066,0,3,0,0
175658,1,151,0,6,0,0
175660,0,1066,0,75,914.58,0
175661,1,274,0,3,0,0
175663,1,381,0,17,299.6,0
175664,1,96,0,7,272.51,0
175666,1,116,4,8,96.67,0
175668,0,1066,0,88,84.85,0
175670,1,72,0,3,0,0
175687,1,113,5,9,12.01,0
175692,1,27,18,5,168.41,499
175695,0,1065,0,18,0,19
175699,1,670,0,3,0,0
175702,1,121,5,3,0,0
175707,1,179,0,11,289.38,0
175709,0,1064,0,29,434.83,500
175713,1,105,0,6,384.63,0
175715,1,131,0,3,0,0
175718,1,123,13,35,287.22,-954
175721,1,542,0,155,0,0
175738,1,113,0,15,13.08,0
175739,1,93,3,16,713.27,0
175740,1,93,6,24,307.12,0
175775,0,1065,7,336,1623.36,1849
175776,1,813,1,34,113.05,0
175779,1,243,0,9,219.15,0
175790,1,126,1,17,657.48,0
175794,1,124,0,3,0,0
175796,1,136,1,10,0,0
175802,1,116,52,57,1048.93,569.81
175807,1,149,0,4,31.44,0
175810,1,365,0,15,759.02,999
175812,1,77,0,22,192.46,-699.91
175820,1,60,1,14,1.39,0
175824,1,195,0,2,0,0
175832,1,106,2,120,44.35,0
175836,1,182,0,3,0,0
175839,1,333,1,2,81.14,0
175847,1,151,0,9,0,148
175849,0,1065,0,5,0,99
175855,0,1065,0,3,0,149
175857,1,372,0,0,0,0
175859,1,211,0,1,0,0
175860,0,1065,0,1,0,19
175868,1,84,1,4,4.48,0
175877,1,88,0,14,4.78,0
175885,1,129,8,40,577.89,0
175906,1,547,0,1,0,0
175915,1,54,16,24,663.87,799
175917,0,1064,0,29,0,299
175925,1,132,0,24,492.89,0
175927,0,976,0,53,1597.63,1700
175930,1,105,4,8,815.98,0
175935,1,105,1,4,147.43,499
175953,1,121,0,5,260.19,83
175980,0,1064,0,0,0,19
175982,0,1064,0,0,0,19
175991,1,478,1,3,89.9,0
176013,0,1064,0,1,0,99
176031,1,128,1,18,883.89,30
176040,0,1064,2,121,563.41,679
176052,1,856,5,22,1257.45,0
176053,1,126,4,17,159.86,0
176054,1,75,1,4,70.78,0
176067,0,1051,1,110,814.91,1149
176074,1,87,0,7,235.43,0
176091,0,1064,10,153,535.01,649
176095,1,182,1,4,0,-100
176102,1,75,0,1,0,0
176126,1,303,0,58,0,19
176134,1,136,0,3,0,0
176153,0,1063,0,243,866.26,1068
176214,1,124,0,9,89.21,-1337.06
176219,1,104,0,24,590,0
176222,1,244,0,0,0,0
176228,1,75,0,6,0,0
176278,1,93,1,91,703.6,0
176284,0,1063,0,4,0,19
176287,1,90,0,5,25.66,0
176288,0,1063,0,4,0,19
176291,1,61,4,10,0,99
176295,1,127,2,4,2.66,0
176306,0,1053,32,33,198.43,349
176307,0,1063,0,15,148.72,249
176319,1,154,0,1,0,49
176320,1,7,0,2,49.81,2401.35
176327,1,577,0,3,0,19
176331,0,1063,21,30,0,129
176340,1,105,0,1,0,0
176351,1,5,1,4,23.63,4996
176353,1,91,0,5,35.91,0
176357,1,151,2,7,0,99
176358,1,103,10,7,86.51,0
176360,1,273,0,12,0,19
176367,1,253,0,0,0,0
176375,1,155,3,20,61.35,150
176378,1,121,2,9,0,0
176382,1,145,0,15,278.83,250
176389,1,124,2,14,4.54,0
176391,1,118,5,13,635.68,0
176410,1,182,0,28,0,0
176437,0,1060,0,1,0,19
176442,1,74,0,9,12.49,0
176446,0,1060,0,0,0,19
176478,1,457,0,4,0,99
176504,0,1060,0,55,151.89,449
176511,1,123,0,4,0,0
176513,1,576,0,7,56.7,0
176522,1,169,0,18,283.03,0
176531,1,164,0,5,70.61,0
176532,1,91,3,15,1161.71,1399
176539,1,122,3,10,0,0
176542,1,50,7,10,702.27,499
176546,1,81,5,4,46.32,-2494
176561,1,33,0,4,7.05,-999
176562,0,1060,0,2,0,249
176564,1,185,0,5,532.28,0
176566,1,97,1,36,1329.62,0
176572,1,97,29,26,808.78,200
176574,1,116,0,24,444.69,890.6666667
176582,1,152,0,37,35.53,0
176592,1,69,0,9,278.78,0
176596,1,105,0,7,0,299
176602,1,195,0,3,0,0
176607,1,81,0,11,146.26,300
176611,1,118,4,23,208.64,0
176614,1,213,4,12,0,99
176618,1,143,2,11,95.31,0
176626,1,71,20,41,624.04,0
176631,1,135,0,36,798.57,0
176637,1,152,0,1,0,99
176648,1,121,0,10,66.1,0
176657,0,316,0,68,576.06,0
176664,1,99,3,71,227.12,0
176671,0,1059,0,11,412.96,699
176672,1,113,1,20,190.01,0
176673,1,638,0,0,0,19
176677,0,1059,0,0,0,19
176684,1,75,0,5,53.4,0
176692,1,368,0,6,145.6,0
176695,0,1059,0,17,0,99
176707,0,1059,0,213,282.27,399
176712,1,121,11,3,48.07,0
176714,0,1059,0,18,0,99
176715,1,124,1,2,53.91,-1249
176718,1,127,0,6,0,-599
176719,1,100,0,9,252.04,0
176725,1,269,0,21,206.87,0
176732,0,1059,0,490,168.57,499
176738,0,1059,0,6,126.83,169
176743,1,142,2,5,0,0
176744,0,1059,1,15,0,99
176745,1,40,0,5,45.23,0
176751,1,1,0,0,0,4998
176770,1,142,0,10,62.15,0
176772,0,1057,3,30,352.89,649
176775,1,103,0,14,0,0
176778,1,823,0,25,0,0
176779,1,179,0,17,12.16,0
176783,1,151,0,3,79.67,0
176785,1,92,2,0,0,0
176788,1,239,0,12,230.81,0
176790,1,183,0,0,0,0
176792,1,92,0,14,185.16,0
176793,1,212,0,3,0,0
176801,1,219,0,23,540.92,0
176802,1,427,2,11,127.18,0
176806,1,658,0,7,196.56,0
176807,0,1059,0,32,465.72,699
176815,1,136,1,2,0,250
176818,1,105,0,9,0,0
176820,0,1059,0,61,343.81,699
176823,0,1059,0,93,0,118
176826,1,99,1,107,1503.41,0
176834,1,193,1,43,148.22,449
176835,1,361,1,11,101.08,0
176843,0,1059,1,5,0,149
176848,1,116,3,30,35.89,0
176850,1,638,0,5,0,0
176868,1,247,0,18,782.99,0
176908,1,309,0,22,110.17,0
176932,0,1058,0,3,0,99
176941,1,638,3,6,0,19
176944,1,120,1,42,5,0
176948,1,182,1,17,0,0
176968,0,1058,0,40,337.68,499
176985,1,547,0,1,0,0
176989,0,1058,0,8,0,99
177005,0,1058,0,0,0,19
177010,1,28,0,1,0,348
177014,1,124,1,0,0,0
177024,1,121,0,38,587.95,0
177035,0,1058,0,27,0,99
177050,1,2,0,1,0,450
177054,0,1058,0,14,310.04,399
177055,1,156,0,9,24.44,0
177058,1,394,21,9,56.11,0
177059,1,102,0,63,667.03,0
177060,1,123,6,132,689.56,0
177072,1,167,2,5,0,0
177088,0,1058,0,285,871.82,1249
177089,1,112,1,6,138.08,0
177094,1,120,3,3,19.18,0
177097,1,16,2,7,64.1,0
177101,1,396,0,17,0,0
177105,1,39,0,2,0,0
177106,1,51,30,29,530.95,991.57
177107,0,1058,0,40,186.15,499
177108,1,397,0,1,0,0
177110,1,26,2,14,118.66,1998
177111,1,63,0,18,0,83.92
177116,1,28,3,6,155.61,1946
177119,1,157,0,20,0,0
177120,1,167,0,9,0,0
177121,1,59,0,2,0,0
177122,1,489,0,4,0,0
177128,1,105,0,4,0,0
177130,1,121,1,9,0,0
177136,1,121,0,23,55.22,0
177137,1,444,0,2,0,0
177142,1,123,0,12,404.7,0
177155,1,120,7,18,36.58,0
177176,1,427,0,0,0,0
177183,1,637,0,11,0,0
177187,0,1057,0,76,0,200
177191,1,120,0,3,10.73,0
177196,1,75,2,9,0,99
177201,1,233,1,8,260.17,0
177208,1,277,1,21,0,299
177220,1,91,2,5,0,0
177222,1,364,0,5,0,0
177224,1,1003,0,53,741.4,999
177226,1,142,0,3,0,0
177229,1,213,0,3,0,0
177231,1,50,2,13,134.15,0
177233,1,30,0,8,482.2,0
177240,1,136,0,48,0,0
177242,1,119,1,7,41.25,0
177243,1,75,0,2,0,0
177244,1,153,2,5,5.44,0
177255,1,123,6,18,6.98,0
177268,1,670,0,8,0,0
177272,0,1057,0,7,0,19
177279,1,97,1,24,919.28,0
177280,1,101,0,24,594.88,0
177286,1,93,0,55,852.79,0
177305,1,94,0,1,0,0
177311,1,203,0,0,8.62,0
177312,1,123,0,4,0,0
177334,0,1057,0,110,506.23,650
177353,1,72,1,4,2.03,-2398.48
177362,1,133,0,15,875.28,0
177366,1,335,0,1,0,0
177372,1,182,1,14,0,0
177378,1,121,6,12,60,0
177382,1,101,1,33,1407.29,0
177390,1,125,0,11,176.94,0
177393,1,122,2,46,197.85,499
177396,1,427,0,21,426.39,0
177407,1,151,0,12,0,0.46
177432,1,160,1,4,0,0
177460,1,149,2,16,629.75,250
177461,1,120,0,10,40.71,0
177462,1,75,1,2,0,0
177464,1,85,4,10,91.91,0
177466,1,124,4,10,70.34,-1000
177470,1,132,0,20,0,0
177479,1,132,0,9,49.89,-801
177480,1,118,2,27,120.09,0
177481,1,134,0,9,0,0
177482,1,669,0,0,0,-57
177487,1,216,0,10,0,0
177497,0,1056,0,120,158.32,449
177501,1,183,0,2,0,0
177518,1,55,0,5,0,0
177524,1,100,0,21,550.84,0
177525,0,1056,0,0,0,19
177528,1,120,0,23,48.81,0
177536,1,96,1,11,246.55,0
177547,1,151,0,0,0,19
177570,1,118,2,8,228.83,0
177584,0,1056,0,18,0,149
177604,1,69,2,4,0,0
177605,1,180,0,8,1.87,0
177611,1,105,0,11,0,0
177615,1,148,0,20,294.77,0
177616,1,149,1,52,6.85,0
177628,1,14,0,6,63.17,1799.09
177629,1,124,2,17,627.26,0
177635,1,136,0,9,0,0
177637,1,148,0,18,55.24,0
177645,1,120,0,16,26.92,0
177650,0,1056,0,3,0,19
177653,1,58,3,1,17.88,0
177660,0,1056,0,33,770.99,999
177666,1,700,0,2,0,19
177670,1,58,5,6,15.68,0
177686,0,1051,0,38,2403.67,2799
177721,1,94,2,9,134.08,0
177722,1,152,0,49,131.91,0
177726,0,1053,0,87,146.93,349
177733,1,129,0,5,0,0
177738,1,136,0,8,0,250
177743,1,546,0,1,0,99
177746,1,92,1,2,0,0
177755,0,1053,0,144,148.69,250
177761,1,244,0,3,0,0
177784,1,335,0,0,0,0
177790,1,124,1,4,0,0
177791,1,591,0,71,0,0
177812,1,116,0,20,48.27,0
177829,1,37,0,5,30.73,-5998
177832,1,121,0,20,502.07,0
177833,1,136,5,6,0,0
177835,1,98,0,18,293.78,0
177836,1,286,0,13,500.16,999
177838,1,283,1,8,0,0
177840,1,2,1,1,0,499
177843,1,517,0,3,0,19
177844,1,18,3,5,15.97,0
177849,1,118,1,7,0,0
177860,1,92,0,3,0,-149
177862,1,396,1,23,0,0
177873,1,136,0,15,342.61,49
177882,0,1052,0,2,0,99
177883,1,31,0,1,4.5,0
177885,1,318,0,14,4.16,-352.89
177886,1,131,1,12,78.03,0
177891,1,213,0,0,0,0
177895,1,80,2,4,0,0
177898,1,143,1,20,738.2,950
177914,1,244,0,6,0,0
177920,1,74,3,13,0,0
177924,1,274,0,85,0,0
177927,1,192,0,16,119.44,0
177930,1,179,1,32,61.19,0
177963,1,114,1,44,722.09,0
177968,1,143,7,3,0,0
177971,1,108,3,35,380.22,250
177977,1,150,8,8,0,0
177980,1,425,0,0,0,0
177981,1,124,0,32,599.55,0
177986,1,668,0,116,0,0
177987,1,912,0,1,0,0
177998,1,85,0,4,239.42,0
177999,1,181,14,5,0,0
178002,0,1050,0,232,758.96,1000
178003,1,67,0,30,21.94,0
178006,1,32,0,9,16.15,-7246
178011,1,207,0,8,0,0
178022,1,184,0,4,0,149
178025,1,166,0,8,0,0
178030,1,122,0,1,0,0
178038,1,333,0,3,0,0
178040,0,1052,0,53,189.1,449
178041,1,185,0,2,14.1,-199
178053,1,151,0,1,0,99
178054,0,1052,0,69,338.46,649
178056,1,120,0,4,171.17,0
178058,1,123,0,8,178.84,499
178059,1,956,0,9,0,100
178062,1,292,1,8,131.57,0
178067,0,1052,0,17,0,99
178068,1,150,1,7,142.11,0
178077,1,208,0,5,43.34,0
178079,1,117,0,5,27.7,0
178080,1,150,1,1,0,19
178081,1,156,0,36,399.1,0
178083,1,118,0,6,137.04,0
178088,1,31,0,18,0,0
178091,1,155,0,4,0,0
178096,1,144,4,9,0,0
178099,1,942,8,11,0,118
178103,0,1051,0,6,0,100
178106,1,30,2,7,132.95,449
178107,0,1052,0,2,0,99
178108,1,74,0,4,0,299
178113,1,182,0,7,0,0
178123,1,208,1,5,56.78,0
178131,1,13,0,2,0,3996
178135,1,124,0,4,16.7,-999
178136,1,881,0,5,0,19
178137,1,151,0,2,0,69
178144,1,242,1,3,0,0
178148,0,1052,0,26,210.57,499
178149,1,181,0,3,0,0
178151,1,1018,1,16,0,0
178158,1,7,16,4,149.03,1499
178161,1,60,2,3,0,0
178164,1,116,0,7,0,0
178166,1,36,0,0,3.76,-1000
178175,1,74,0,4,0,0
178185,1,105,8,25,608.73,285.94
178193,1,224,0,16,30.3,-400
178197,1,239,2,18,19.36,0
178198,1,142,0,5,149.9,-1537.61
178205,1,363,0,16,0,99
178207,0,1051,0,1,0,19
178215,1,121,2,11,4.44,0
178219,1,71,0,3,0,0
178230,1,180,3,0,0,125
178243,0,1051,1,724,348.4,475
178252,1,134,3,7,0,0
178254,1,116,1,4,34.61,0
178255,1,94,0,32,537.54,0
178256,1,119,1,11,604.9,0
178258,1,134,0,2,0,0
178265,1,363,0,8,0,218
178268,1,116,1,10,0,0
178270,1,12,0,1,0,0
178274,1,176,1,3,17.25,0
178276,1,123,0,1,21.28,-1499
178285,1,180,0,4,0,0
178311,1,116,1,2,10.5,0
178316,1,181,0,0,0,0
178318,1,181,0,0,0,0
178324,1,123,0,1,0,0
178330,0,1049,0,6,207.05,499
178340,1,99,5,28,774.56,0
178341,1,100,0,18,152.98,449
178350,1,120,4,4,29.05,0
178357,1,92,3,10,112.18,0
178361,0,1038,0,161,422.46,699
178366,1,394,1,6,0,0
178370,1,153,3,4,56.72,99
178373,1,455,0,9,0,0
178375,0,1047,0,189,0,299
178384,1,453,0,3,6.84,99
178389,0,1051,0,53,137.84,449
178424,1,115,0,2,109.76,0
178447,0,1046,0,2,0,19
178456,1,175,2,19,99.99,0
178489,1,130,1,5,43.5,75
178514,1,119,0,5,0,0
178526,0,1050,0,38,0,99
178532,1,301,1,2,0,0
178533,0,1050,0,4,0,299
178534,1,180,0,13,0,0
178536,1,72,0,2,21.56,0
178542,1,102,0,4,0,0
178543,1,253,0,38,299.1,599
178545,1,113,5,12,532.91,30
178547,1,93,4,10,0,0
178561,1,177,2,3,0,0
178574,1,89,0,0,0,0
178584,1,104,1,13,461.17,0
178587,0,1050,0,0,0,19
178597,1,249,0,1,0,49
178599,1,123,0,9,0,-199
178604,1,121,0,0,0,0
178610,1,114,0,9,65.43,0
178611,0,1050,2,92,357.67,599
178620,0,1050,0,5,0,19
178628,1,108,1,9,635.33,64.73
178629,1,394,0,1,0,0
178633,1,223,1,12,448.62,0
178635,1,72,2,2,0,0
178637,1,42,5,37,1534.89,0
178638,1,90,0,15,283.2,0
178639,0,1050,0,41,0,299
178645,1,241,1,6,250.87,-999
178646,1,90,0,20,611.13,0
178650,1,119,0,10,29.51,0.52
178664,1,180,0,1,0,0
178667,1,136,1,15,43.35,0
178678,0,1050,0,5,0,19
178680,1,206,1,6,2.18,0
178684,1,149,0,2,0,19
178691,1,105,1,7,0,0
178692,1,240,0,18,0,0
178693,1,69,0,1,0,-899.96
178699,0,1050,0,778,639.48,999
178700,0,1049,3,13,0,149
178701,1,90,0,1,0,0
178707,1,768,0,172,109.59,100.98
178709,0,1042,1,6,0,19
178715,1,115,2,7,93.8,0
178718,1,112,0,7,138.56,0
178720,0,1050,0,62,253.17,449
178729,1,258,0,9,7.46,0
178731,1,106,8,23,398.22,0
178741,1,266,1,11,0,0
178744,1,67,8,7,697.01,1299
178745,0,1028,0,4,0,149
178751,0,1050,0,1,0,19
178752,0,1050,0,27,0,99
178757,1,149,0,38,0,0
178758,1,203,1,16,66.76,0
178759,1,18,0,6,69.24,2001.48
178765,1,666,0,19,8,0
178768,1,150,4,6,335.4,349
178773,1,127,0,131,482.93,0
178786,1,274,1,4,9.47,-799
178795,1,119,0,12,56.5,179.12
178803,1,7,13,4,31.43,499
178804,1,93,0,6,500.15,0
178811,1,120,2,7,352.14,0
178812,1,485,3,22,0,0
178813,1,226,0,2,0,0
178817,1,99,1,1,0,0
178821,1,210,0,0,0,0
178835,0,1050,0,0,0,19
178845,1,148,0,5,21.72,0
178849,1,140,0,11,505.22,0
178850,1,74,0,103,0,0
178852,1,242,0,0,0,19
178865,0,1049,0,20,172.37,499
178878,1,122,0,0,0,49
178885,1,212,0,3,0,149
178894,0,1049,0,144,707.37,999
178903,1,197,1,2,0,0
178904,0,1049,0,5,0,149
178919,0,1049,0,91,929.67,1249
178923,1,114,0,13,122.43,0
178948,0,1049,0,7,0,49
178959,1,33,0,3,0,-700
178965,1,107,3,33,181.89,0
178968,0,1049,0,1,0,99
178971,1,209,0,5,106.32,0
178978,1,177,0,27,187.5,0
178987,1,243,0,3,0,0
178988,0,1049,0,85,0,19
179003,1,121,0,9,2.89,0
179013,1,104,0,35,1121.55,0
179014,1,112,0,11,315.77,0
179015,1,273,0,8,0,0
179023,0,1046,0,13,0,149
179024,0,1049,0,79,615.64,999
179026,1,213,1,1,0,0
179030,1,151,1,10,0,0
179032,0,1049,0,12,0,99
179057,1,317,1,7,0,0
179074,0,1048,0,50,160.61,299
179076,1,853,0,55,2037.21,15
179088,0,1046,0,56,0,0
179090,1,760,0,2,0,195
179101,1,122,4,5,7.23,0
179104,1,341,12,12,517.79,0
179111,1,104,0,33,0,0
179115,1,346,0,7,0,0
179118,1,214,0,0,0,19
179119,0,1046,0,11,0,99
179120,0,1042,0,0,0,19
179124,1,243,1,16,0,0
179128,1,114,0,13,375.63,0
179130,1,718,3,32,167.53,0
179133,1,163,0,28,690.75,0
179157,1,912,0,17,0,19
179159,1,61,0,18,0,0
179163,1,158,0,1,0,0
179164,1,686,0,20,0,199
179173,1,212,0,10,0,0
